# Column 1-3: misorientation axis in TSL Euler coordinates
# Column 4: alpha (in plane angle)
# Column 5: beta (out of plane angle)
# Column 6: misorientation angle
0.95	-0.29	0.09	343.04	4.96	33.97
0.70	-0.27	0.66	339.03	41.41	53.16
0.50	-0.86	0.10	300.25	5.49	41.77
-0.34	0.70	0.63	115.60	39.00	52.90
0.84	-0.53	0.13	328.03	7.36	48.31
-0.41	0.90	0.11	114.45	6.51	42.90
0.67	0.54	0.50	38.81	30.02	48.68
-0.96	0.26	0.12	164.67	7.14	48.81
-0.92	0.27	0.29	163.42	16.71	66.55
0.55	-0.75	0.36	306.48	21.22	60.92
0.13	-0.04	0.99	343.81	82.14	28.93
0.96	-0.16	0.23	350.73	13.10	39.44
-0.29	-0.24	0.92	219.93	67.60	55.95
0.74	-0.51	0.44	325.04	26.21	65.06
-0.74	0.54	0.40	144.06	23.39	22.14
-0.56	0.82	0.12	124.12	7.15	60.84
0.01	0.87	0.50	89.40	29.68	38.04
-0.86	0.33	0.38	158.93	22.61	23.18
-0.19	0.96	0.19	101.18	10.80	55.77
0.49	0.51	0.71	45.91	45.30	43.31
-0.25	0.91	0.33	105.42	19.22	66.84
0.15	0.89	0.44	80.37	25.90	27.68
0.45	-0.83	0.32	298.50	18.68	38.26
0.93	-0.07	0.35	355.70	20.76	61.60
0.45	0.60	0.66	53.33	41.33	30.15
0.04	-0.87	0.49	272.59	29.04	22.46
-0.96	-0.08	0.27	184.75	15.71	66.87
-0.98	-0.09	0.19	185.04	10.78	45.24
0.31	-0.69	0.66	294.39	40.97	45.73
0.83	-0.55	0.10	326.22	6.01	62.65
-0.75	-0.65	0.13	220.81	7.25	25.00
-0.90	0.38	0.22	157.10	12.76	46.67
0.94	-0.14	0.32	351.28	18.66	52.30
-0.82	-0.55	0.17	214.07	9.99	26.48
0.58	-0.78	0.24	306.70	13.89	29.43
0.01	-0.40	0.91	271.26	66.17	57.92
-0.55	0.83	0.10	123.61	5.50	18.74
0.99	-0.04	0.11	357.67	6.14	68.48
0.96	0.15	0.25	8.68	14.37	36.50
-0.41	-0.91	0.08	245.81	4.66	11.72
0.98	-0.20	0.03	348.58	1.48	65.07
-0.15	0.97	0.21	98.80	12.28	22.32
-0.59	0.75	0.30	127.94	17.55	14.71
0.63	-0.48	0.61	322.56	37.51	55.91
-0.74	0.05	0.67	176.16	41.76	28.30
-0.74	0.05	0.67	176.16	41.76	28.30
0.43	-0.83	0.35	297.09	20.64	50.95
0.20	-0.31	0.93	303.82	68.42	43.15
-0.42	0.46	0.78	131.89	51.52	57.21
-0.10	0.60	0.79	99.56	52.40	40.49
-0.10	0.60	0.79	99.56	52.40	40.49
-0.42	0.46	0.78	131.89	51.52	57.21
-0.05	0.70	0.71	94.44	45.60	89.16
-0.74	0.55	0.38	143.31	22.60	86.27
1.00	-0.05	0.06	356.89	3.20	55.97
-0.57	0.58	0.58	134.38	35.18	103.47
0.25	0.77	0.59	71.69	36.31	44.12
0.27	-0.00	0.96	359.35	74.51	33.88
-0.92	0.03	0.40	178.27	23.59	22.11
-0.91	0.19	0.38	168.15	22.30	50.37
-0.68	0.73	0.02	132.73	1.10	72.45
-0.13	0.66	0.74	101.47	47.51	19.50
-0.93	0.03	0.36	178.40	21.04	61.96
-0.68	-0.44	0.58	212.76	35.52	35.06
-0.99	0.07	0.15	175.84	8.74	72.98
-0.85	0.27	0.46	162.55	27.55	43.50
-0.31	0.32	0.89	134.27	63.45	22.49
-0.81	-0.10	0.58	187.05	35.14	38.42
-0.95	-0.06	0.30	183.90	17.40	56.51
0.95	0.24	0.20	14.08	11.55	22.97
