# Column 1-3: misorientation axis in TSL Euler coordinates
# Column 4: alpha (in plane angle)
# Column 5: beta (out of plane angle)
# Column 6: misorientation angle
-0.68	0.31	0.67	155.40	41.88	19.37
-0.92	-0.14	0.37	188.84	21.78	15.08
-0.63	0.20	0.75	162.54	48.97	51.58
-0.93	0.06	0.35	176.15	20.61	51.33
0.42	0.80	0.41	62.18	24.49	47.93
-0.30	-0.95	0.01	252.70	0.41	30.79
-0.78	-0.63	0.04	219.01	2.19	18.92
0.65	0.38	0.66	30.15	41.14	51.69
0.17	0.41	0.90	67.91	63.54	58.01
-0.02	-0.60	0.80	267.89	53.44	91.50
-0.29	-0.21	0.94	215.90	69.34	72.24
0.98	-0.17	0.08	349.92	4.38	54.41
0.98	0.07	0.21	4.06	12.06	54.24
-0.47	0.24	0.85	153.17	58.38	11.29
0.07	-0.85	0.52	274.94	31.20	44.22
0.23	0.16	0.96	34.78	73.97	29.49
-0.06	0.93	0.35	93.77	20.65	80.45
0.17	0.88	0.45	78.96	26.86	92.51
-0.58	0.68	0.45	130.55	26.46	80.39
-0.88	0.47	0.03	151.66	1.75	65.31
0.76	-0.62	0.19	320.92	11.09	34.31
-0.75	0.11	0.65	171.96	40.43	64.92
-0.64	-0.45	0.63	215.18	38.96	61.23
0.58	-0.71	0.40	309.55	23.32	77.02
0.76	-0.59	0.27	322.08	15.58	95.22
-0.47	0.88	0.01	118.26	0.74	61.19
-0.51	0.43	0.74	140.14	48.01	52.24
0.25	0.38	0.89	56.34	63.00	75.84
0.41	-0.79	0.46	297.46	27.45	60.42
-0.91	0.40	0.14	156.27	8.14	40.12
0.29	0.63	0.72	65.04	46.09	13.75
0.96	-0.10	0.27	354.21	15.74	63.58
-0.91	0.35	0.22	159.15	12.82	28.58
-0.12	-0.92	0.37	262.78	21.80	11.48
-0.16	0.94	0.28	99.77	16.48	67.71
0.85	-0.46	0.25	331.54	14.65	71.95
0.78	-0.46	0.43	329.40	25.74	63.55
0.41	0.09	0.91	12.44	65.00	69.36
-0.00	0.98	0.18	90.02	10.44	37.81
-0.78	0.61	0.12	141.93	7.12	66.75
0.83	-0.09	0.55	353.81	33.12	19.72
0.21	0.97	0.09	78.04	5.06	41.35
0.78	0.40	0.49	27.05	29.37	66.50
-0.79	-0.48	0.38	211.42	22.19	55.83
0.84	0.32	0.45	20.68	26.73	78.52
-0.38	-0.25	0.89	213.00	63.13	67.31
0.71	-0.39	0.59	331.12	36.11	44.14
-0.55	0.69	0.47	128.79	28.04	59.56
