# Column 1-3: misorientation axis in TSL Euler coordinates
# Column 4: alpha (in plane angle)
# Column 5: beta (out of plane angle)
# Column 6: misorientation angle
0.48	-0.74	0.48	302.82	28.60	50.13
0.91	0.37	0.17	21.92	9.85	41.08
0.35	0.91	0.24	68.86	13.86	15.81
-0.07	-0.81	0.58	265.03	35.45	43.11
0.23	0.43	0.88	62.12	61.18	59.33
-0.61	0.46	0.65	143.21	40.53	56.88
-0.99	-0.14	0.07	188.20	4.11	66.43
-0.56	0.39	0.73	145.55	46.96	60.39
0.60	-0.01	0.80	358.66	53.03	55.04
0.75	0.09	0.66	6.78	41.32	60.54
0.60	-0.20	0.78	341.43	50.97	45.62
0.15	-0.95	0.28	279.19	16.15	66.65
0.53	-0.82	0.23	303.15	13.12	59.32
-0.91	0.38	0.16	157.36	9.24	40.20
-0.89	0.45	0.13	153.23	7.19	62.94
-0.71	-0.04	0.70	183.08	44.77	84.73
-0.90	-0.06	0.43	183.89	25.31	58.19
0.10	0.26	0.96	68.39	73.47	57.87
-0.80	0.11	0.59	172.33	35.92	75.61
-0.10	0.74	0.66	97.66	41.40	66.19
0.04	0.08	1.00	63.40	84.89	57.18
-0.36	0.34	0.87	137.21	60.37	57.22
-0.48	0.72	0.49	123.81	29.55	50.82
1.00	0.06	0.04	3.22	2.55	59.42
0.98	-0.08	0.18	355.50	10.27	74.45
-0.92	0.32	0.23	160.97	13.45	62.78
-0.89	0.40	0.24	155.97	13.79	54.37
-0.31	-0.28	0.91	222.03	65.50	60.23
-0.18	0.03	0.98	169.21	79.55	55.52
-0.44	-0.87	0.22	243.01	12.59	36.52
0.85	-0.26	0.46	342.61	27.54	47.22
-0.89	0.22	0.40	166.22	23.52	45.83
0.03	-0.98	0.18	271.54	10.46	49.62
-0.95	-0.21	0.24	192.37	13.96	50.43
-0.24	-0.93	0.30	255.55	17.20	30.82
0.84	-0.14	0.52	350.54	31.67	30.92
-0.05	0.44	0.90	96.49	63.53	5.72
-0.58	0.72	0.38	128.85	22.48	47.35
0.97	0.25	0.02	14.52	0.93	54.72
0.07	-0.77	0.63	274.93	38.96	48.86
0.75	-0.54	0.39	324.51	22.85	59.20
0.32	-0.67	0.67	295.59	41.93	50.13
0.34	-0.40	0.85	309.97	58.57	47.10
0.56	0.18	0.81	18.30	54.00	73.04
0.28	0.72	0.63	69.05	39.31	72.06
1.00	0.06	0.05	3.66	2.73	29.38
-0.65	0.09	0.76	172.04	49.11	56.24
0.43	0.90	0.07	64.61	4.30	20.76
-0.87	-0.04	0.50	182.88	29.86	10.71
-0.98	-0.20	0.01	191.62	0.52	57.00
-0.99	-0.16	0.01	189.43	0.48	85.81
0.70	-0.01	0.72	359.08	45.75	73.05
0.85	0.20	0.48	13.30	28.96	19.56
-0.28	-0.02	0.96	183.81	73.71	73.21
-0.73	-0.55	0.40	217.19	23.77	69.71
-0.44	0.60	0.67	125.83	41.88	51.90
0.23	0.50	0.83	65.74	56.44	72.68
-0.61	-0.56	0.56	222.69	33.78	60.15
0.93	-0.31	0.18	341.45	10.31	55.02
-0.99	-0.09	0.11	185.47	6.11	21.63
0.23	-0.86	0.46	285.02	27.44	53.48
0.51	0.47	0.72	42.34	46.12	46.94
-0.91	0.41	0.08	155.70	4.32	28.94
0.59	0.31	0.74	27.87	47.71	66.95
0.01	0.23	0.97	88.52	76.54	65.53
0.03	0.68	0.73	87.09	47.23	42.87
-0.77	0.61	0.17	141.68	9.81	23.55
-0.93	0.34	0.16	159.93	9.25	40.14
-0.23	-0.42	0.88	241.13	61.56	35.38
-0.92	-0.05	0.39	183.17	23.19	59.69
-0.33	-0.76	0.55	246.45	33.58	106.05
0.22	-0.57	0.79	291.06	52.21	82.42
0.64	-0.75	0.13	310.61	7.76	61.59
-0.04	-0.97	0.26	267.50	14.86	47.48
-0.45	-0.28	0.85	212.48	58.07	90.58
-0.31	-0.91	0.26	250.97	15.01	72.35
0.08	0.61	0.79	82.63	51.91	103.91
0.02	0.27	0.96	85.12	74.37	42.41
0.68	0.53	0.51	37.96	30.93	76.25
-0.98	-0.12	0.17	187.27	9.85	60.83
0.40	0.39	0.83	44.21	55.95	66.04
0.90	-0.30	0.31	341.61	17.78	46.08
-0.44	0.68	0.59	122.58	35.84	53.99
-0.19	-0.17	0.97	221.76	75.22	6.45
0.82	-0.23	0.52	344.15	31.15	77.78
0.21	-0.84	0.50	284.37	30.05	41.67
0.99	-0.09	0.11	354.66	6.31	68.66
0.66	-0.31	0.68	334.54	43.15	7.47
-0.88	0.35	0.33	158.04	19.17	59.00
0.42	-0.60	0.68	304.79	42.75	58.04
-0.17	0.11	0.98	147.05	78.23	57.38
-0.56	0.69	0.47	129.07	27.95	47.28
0.98	0.09	0.20	5.37	11.54	16.08
0.09	-0.08	0.99	319.35	83.13	58.03
0.77	0.34	0.54	24.07	32.93	68.65
0.41	0.06	0.91	8.66	65.33	57.70
-0.46	0.57	0.69	128.94	43.37	41.58
0.23	-0.06	0.97	345.12	76.32	54.81
-0.73	0.65	0.20	138.42	11.58	9.89
-0.87	0.11	0.48	172.50	28.43	37.47
-0.94	-0.35	0.04	200.55	2.33	22.85
-0.80	-0.56	0.23	215.12	13.39	56.30
-0.80	0.38	0.47	154.70	27.80	48.04
-0.89	0.45	0.00	153.25	0.13	54.65
0.03	1.00	0.10	88.28	5.46	35.98
0.98	-0.06	0.19	356.29	11.03	52.97
-0.94	-0.29	0.18	197.13	10.60	63.82
-0.96	0.16	0.23	170.72	13.38	26.48
-1.00	0.02	0.07	178.76	3.74	25.20
-0.10	0.97	0.24	95.79	13.63	37.12
-0.97	-0.04	0.23	182.58	13.43	67.01
-0.95	-0.31	0.08	198.35	4.84	72.00
-0.87	-0.27	0.42	197.49	24.72	18.73
-0.93	0.02	0.36	178.59	21.34	20.64
0.22	-0.76	0.61	286.04	37.33	97.97
-0.29	0.92	0.26	107.32	15.16	69.37
-0.18	-0.10	0.98	209.52	78.22	44.55
0.62	0.61	0.49	44.97	29.56	55.12
0.64	0.68	0.35	47.05	20.75	73.58
0.45	0.70	0.56	57.58	33.77	52.67
-0.96	0.15	0.22	171.26	12.80	56.32
0.12	0.51	0.85	77.13	58.24	22.31
0.82	0.25	0.51	16.82	30.87	38.51
-0.76	-0.62	0.20	219.42	11.29	81.68
-0.15	-0.95	0.26	260.80	15.29	50.76
0.63	0.55	0.55	41.06	33.44	53.31
-0.46	-0.46	0.76	225.52	49.47	69.14
-0.12	0.39	0.91	107.03	65.83	19.10
-0.46	-0.46	0.76	225.52	49.47	69.14
-0.98	-0.04	0.20	182.09	11.56	51.80
0.48	-0.76	0.44	302.61	26.03	63.66
0.20	-0.73	0.66	285.10	40.97	59.02
0.89	0.30	0.33	18.81	19.01	72.62
-0.60	-0.66	0.46	227.88	27.36	75.15
0.96	-0.28	0.02	343.98	1.19	41.15
0.45	0.28	0.85	32.31	57.98	66.50
0.97	0.10	0.21	6.14	12.35	42.18
-0.70	-0.64	0.30	222.39	17.37	29.13
-0.17	-0.88	0.44	259.17	25.87	76.19
-0.32	-0.82	0.47	248.77	27.90	107.74
-0.86	-0.35	0.38	202.18	22.58	77.08
0.81	-0.45	0.37	331.18	21.75	55.73
-0.52	0.83	0.22	122.01	12.51	59.70
-0.51	0.83	0.22	121.66	12.78	60.35
-0.48	-0.23	0.85	205.26	58.18	36.10
0.61	-0.48	0.63	321.85	39.35	54.32
0.13	-0.80	0.58	279.40	35.33	45.73
-0.05	-0.81	0.58	266.17	35.62	32.92
0.50	-0.63	0.59	308.32	36.21	55.69
-0.96	-0.05	0.29	183.11	16.61	33.01
0.03	1.00	0.09	88.18	5.11	36.31
