# Column 1-3: misorientation axis in TSL Euler coordinates
# Column 4: alpha (in plane angle)
# Column 5: beta (out of plane angle)
# Column 6: misorientation angle
0.99	0.10	0.08	5.58	4.50	18.14
0.34	0.15	0.93	24.32	67.93	51.28
0.69	-0.27	0.67	338.71	42.16	15.49
0.27	0.70	0.66	68.58	41.67	43.54
0.17	0.05	0.98	17.55	80.01	38.21
-0.60	0.06	0.80	174.59	52.99	42.75
-0.23	-0.94	0.27	256.27	15.40	31.36
0.10	-0.95	0.29	276.05	17.04	53.24
0.11	0.14	0.98	52.02	79.85	65.31
-0.19	0.83	0.53	103.22	32.00	45.53
0.70	0.34	0.63	26.07	39.12	27.88
0.56	-0.41	0.72	323.85	45.65	82.96
0.91	0.14	0.38	8.57	22.56	55.38
0.76	0.62	0.22	39.16	12.69	61.34
0.25	0.58	0.78	66.95	50.89	61.33
-0.29	0.84	0.46	109.19	27.42	17.74
0.15	0.69	0.71	77.80	45.24	52.24
0.07	-0.11	0.99	305.21	82.53	56.62
-0.17	-0.02	0.98	187.62	79.95	48.29
0.23	-0.58	0.78	291.64	51.60	20.06
-0.14	0.01	0.99	178.00	81.70	20.43
-0.78	-0.18	0.60	193.30	37.12	101.74
-0.74	-0.29	0.61	201.13	37.60	65.59
0.79	0.30	0.54	20.49	32.49	35.69
-0.69	0.73	0.04	133.43	2.53	23.29
0.93	0.08	0.36	4.76	21.21	12.07
0.18	0.06	0.98	18.83	79.07	8.94
-0.88	0.47	0.04	152.03	2.39	43.49
-0.98	0.09	0.19	174.77	10.80	39.14
-0.51	-0.10	0.85	191.16	58.64	46.27
0.09	-0.03	1.00	338.60	84.69	47.24
-0.18	0.40	0.90	114.48	64.28	36.26
-0.50	0.12	0.86	166.58	59.27	68.07
-0.48	-0.01	0.88	181.25	61.14	65.29
0.90	-0.44	0.00	333.63	0.16	52.23
-0.87	0.50	0.04	150.04	2.11	48.40
-0.33	0.61	0.73	118.31	46.58	38.20
0.06	0.42	0.91	81.22	65.11	42.64
0.20	-0.11	0.97	331.83	76.82	21.74
-0.25	-0.97	0.05	255.41	3.06	22.10
0.53	0.43	0.73	38.77	46.78	59.23
0.73	0.66	0.20	42.22	11.56	52.31
0.85	0.46	0.26	28.58	14.89	60.88
-0.77	-0.56	0.31	215.81	18.30	18.00
0.06	0.41	0.91	80.95	65.62	39.98
0.35	0.13	0.93	20.03	67.91	62.64
0.50	0.36	0.79	35.66	52.11	26.40
-0.10	-0.98	0.16	263.98	9.05	53.12
-0.20	-0.27	0.94	234.48	70.27	48.36
0.39	-0.86	0.32	294.41	18.39	24.66
0.80	-0.07	0.60	354.90	36.94	43.15
0.61	-0.65	0.45	313.32	26.67	54.01
-0.38	-0.45	0.81	229.18	53.93	71.38
-0.88	0.14	0.45	171.17	26.90	54.60
0.47	-0.70	0.54	303.58	32.43	54.97
-0.64	0.48	0.60	143.19	36.67	59.86
-0.40	0.56	0.73	125.47	46.72	38.98
-0.60	-0.80	0.01	232.91	0.84	17.36
-0.61	-0.45	0.66	216.27	40.94	53.35
-0.13	-0.46	0.88	254.03	61.71	55.52
-0.53	0.83	0.14	122.62	7.86	52.39
0.63	0.30	0.72	25.26	45.74	67.31
-0.46	0.88	0.07	117.71	3.74	58.69
-0.44	-0.90	0.03	243.71	1.51	66.77
0.91	0.31	0.28	18.88	16.08	56.07
-0.96	0.08	0.28	174.95	16.37	75.05
-0.30	0.33	0.90	132.13	63.56	58.75
0.10	0.05	0.99	27.75	83.38	66.93
-0.66	-0.56	0.49	220.15	29.60	36.33
-0.86	0.23	0.46	165.24	27.58	30.31
-0.74	0.52	0.43	144.98	25.63	43.95
-0.61	-0.39	0.69	212.97	43.79	57.68
-0.56	0.32	0.76	150.29	49.79	81.30
-0.37	0.64	0.67	120.17	42.30	62.37
0.83	-0.52	0.21	328.16	12.01	53.37
-0.76	0.38	0.53	153.83	31.70	82.65
-0.89	0.29	0.34	162.00	20.02	82.76
0.98	0.07	0.20	4.01	11.46	70.66
0.87	-0.36	0.34	337.53	19.85	22.31
-0.83	-0.07	0.56	184.55	33.93	17.19
-0.50	0.04	0.86	175.86	59.70	34.38
-0.60	-0.42	0.68	214.85	43.03	54.94
-0.72	0.13	0.68	170.01	42.62	51.34
-0.66	0.57	0.49	139.10	29.40	21.77
