# Column 1-3: misorientation axis in TSL Euler coordinates
# Column 4: alpha (in plane angle)
# Column 5: beta (out of plane angle)
# Column 6: misorientation angle
0.81	-0.59	0.02	323.80	0.90	62.00
0.99	-0.11	0.06	353.40	3.69	17.46
0.04	-0.99	0.15	272.16	8.64	65.65
0.65	-0.60	0.47	317.27	27.77	58.11
-0.05	-0.88	0.47	266.69	28.11	59.56
0.59	-0.43	0.69	324.00	43.61	44.38
0.49	-0.73	0.49	303.86	29.14	26.88
-0.20	0.70	0.69	105.91	43.32	44.22
-0.83	0.35	0.44	157.41	25.81	101.62
-0.24	0.93	0.28	104.77	16.15	34.03
-0.72	0.69	0.07	136.40	4.14	44.32
0.03	-0.80	0.59	272.41	36.48	74.45
0.98	-0.17	0.04	350.26	2.20	39.94
0.61	-0.51	0.60	320.05	37.22	54.99
0.98	0.03	0.22	1.95	12.49	17.56
0.97	-0.13	0.19	352.48	10.91	32.03
0.10	0.99	0.03	84.14	1.75	60.12
-0.27	0.92	0.28	106.44	16.39	63.49
0.70	0.72	0.00	45.92	0.17	21.48
0.32	0.81	0.49	68.30	29.62	54.05
-0.38	-0.68	0.62	241.00	38.58	64.98
-0.16	-0.54	0.82	253.73	55.48	80.78
-0.73	-0.55	0.40	216.67	23.71	38.03
-0.39	-0.48	0.78	230.81	51.31	39.23
0.31	0.53	0.79	60.20	51.94	51.58
0.31	0.38	0.87	50.76	60.75	57.93
-0.10	-0.98	0.14	264.18	8.29	59.81
-0.22	-0.02	0.98	185.34	77.19	79.52
-0.43	-0.03	0.90	183.40	64.36	79.92
0.20	0.60	0.78	71.68	51.02	110.16
0.86	0.50	0.14	30.25	7.84	59.36
-0.87	0.16	0.47	169.29	27.92	58.44
0.39	0.53	0.75	53.58	48.48	54.20
-0.62	-0.42	0.66	214.51	41.47	25.37
0.28	0.96	0.02	73.60	1.15	81.38
-0.94	-0.14	0.31	188.52	17.80	71.54
0.37	0.40	0.84	47.29	57.14	19.02
-0.59	-0.19	0.78	197.72	51.69	43.66
0.27	-0.09	0.96	342.60	73.47	35.57
0.74	0.58	0.34	38.06	19.97	37.59
0.66	-0.05	0.75	355.29	48.53	73.91
-0.18	0.89	0.42	101.54	25.14	28.09
-0.94	-0.12	0.33	187.00	19.28	66.41
-0.37	-0.19	0.91	207.24	65.07	41.72
0.23	0.75	0.62	72.90	38.14	80.07
-0.40	0.67	0.62	120.66	38.54	42.49
0.92	0.06	0.39	3.52	23.24	42.73
0.01	0.80	0.61	89.18	37.29	38.18
0.38	-0.71	0.59	297.78	36.36	46.95
0.32	-0.54	0.78	300.65	51.40	53.86
-0.93	-0.14	0.33	188.82	19.47	25.27
0.27	0.52	0.81	62.68	54.00	21.37
0.21	-0.71	0.67	286.47	42.13	61.05
0.65	-0.10	0.76	351.25	49.08	57.84
-0.67	-0.74	0.03	227.62	1.97	41.60
0.98	0.18	0.06	10.67	3.68	43.83
0.13	0.95	0.29	82.06	16.85	45.20
-0.24	-0.53	0.81	245.97	54.21	25.05
