# Column 1-3: misorientation axis in TSL Euler coordinates
# Column 4: alpha (in plane angle)
# Column 5: beta (out of plane angle)
# Column 6: misorientation angle
0.34	-0.88	0.33	291.00	19.25	39.27
-0.82	0.23	0.52	164.29	31.27	17.49
-0.49	0.58	0.65	130.18	40.61	60.45
-0.74	0.19	0.65	165.22	40.23	74.79
-0.22	-0.97	0.08	257.02	4.68	44.72
0.79	-0.58	0.21	323.49	12.13	58.58
-0.63	-0.06	0.78	185.39	51.00	56.26
-0.25	-0.67	0.70	249.19	44.26	39.29
-0.57	-0.16	0.81	195.72	53.72	48.56
0.56	-0.24	0.80	337.07	52.76	43.50
-0.88	0.16	0.45	169.91	26.48	75.51
0.80	0.51	0.31	32.28	18.27	11.01
0.26	0.45	0.85	59.59	58.61	28.04
-0.76	0.28	0.59	159.70	36.31	74.49
-0.09	0.88	0.46	95.96	27.47	76.83
0.46	0.16	0.87	18.95	60.91	71.66
0.08	0.06	1.00	36.03	84.33	63.91
-0.35	-0.40	0.85	228.40	57.96	74.12
0.60	-0.54	0.59	318.07	35.81	86.05
0.33	0.79	0.52	67.03	31.47	25.04
-0.76	0.14	0.64	169.74	39.68	39.19
0.12	-0.11	0.99	318.32	80.57	50.31
-0.92	0.11	0.38	172.96	22.04	51.14
-0.98	0.14	0.14	171.59	8.22	76.68
-0.51	-0.54	0.67	226.35	42.11	26.69
-0.45	-0.53	0.72	229.38	45.75	23.69
0.91	-0.36	0.20	338.46	11.50	46.19
0.73	-0.44	0.52	328.83	31.56	46.98
-0.77	0.61	0.15	141.57	8.92	77.01
-0.62	0.10	0.78	170.64	51.20	70.01
-0.18	-0.93	0.31	259.09	18.29	21.10
-0.21	-0.67	0.72	252.74	45.65	44.24
-0.61	-0.54	0.57	221.50	35.05	11.80
-0.90	0.04	0.43	177.20	25.47	40.52
0.59	0.56	0.58	43.89	35.56	59.99
-0.65	0.51	0.56	141.78	33.91	64.92
0.69	-0.15	0.71	347.27	45.39	72.54
-0.03	-0.07	1.00	244.41	85.67	45.56
-0.97	0.21	0.08	167.55	4.71	63.63
0.88	-0.10	0.46	353.24	27.53	58.77
0.56	0.29	0.77	27.19	50.75	36.41
0.36	0.54	0.76	55.85	49.49	27.05
-0.07	-1.00	0.07	265.77	3.85	68.01
0.01	-0.97	0.23	270.87	13.10	64.52
0.29	0.80	0.53	70.20	31.86	72.72
-0.76	0.40	0.52	151.92	31.06	27.54
0.93	0.17	0.31	10.48	18.31	44.60
0.73	0.44	0.53	30.99	32.00	37.46
-0.55	0.49	0.68	138.54	42.48	55.67
0.32	0.79	0.53	67.71	31.77	7.94
-0.98	-0.03	0.21	181.95	12.20	74.38
0.27	0.87	0.41	72.64	23.90	38.06
-0.24	0.27	0.93	132.24	68.66	29.63
-0.14	0.93	0.34	98.50	19.95	56.39
0.86	0.47	0.19	28.35	10.83	51.07
0.29	-0.02	0.96	356.55	72.96	56.30
0.82	0.25	0.51	17.11	30.61	45.89
-0.89	-0.41	0.18	204.87	10.63	60.41
-0.78	-0.29	0.55	200.12	33.33	25.51
-0.63	-0.25	0.74	202.04	47.36	72.95
0.99	-0.09	0.07	355.05	4.29	36.11
-0.69	-0.06	0.72	185.39	46.28	47.86
-0.58	0.13	0.80	167.52	53.49	45.02
-0.87	-0.02	0.50	181.27	29.78	62.47
-0.70	0.33	0.64	154.91	39.75	72.56
-0.86	-0.48	0.17	209.15	9.85	61.22
-0.30	0.95	0.11	107.84	6.32	57.81
0.89	0.10	0.44	6.19	26.06	56.69
-0.73	0.47	0.49	147.09	29.35	82.76
0.44	-0.65	0.62	304.41	38.08	76.65
-0.46	-0.88	0.09	242.37	4.94	59.37
0.16	-0.83	0.53	281.06	31.83	63.23
0.39	0.84	0.38	64.83	22.07	61.74
-0.10	-0.90	0.43	263.61	25.17	100.78
0.98	-0.19	0.08	348.72	4.38	45.43
0.17	-0.86	0.48	281.25	28.80	59.22
0.84	-0.39	0.38	335.35	22.07	90.34
0.87	-0.49	0.08	330.87	4.83	88.74
0.94	-0.02	0.33	359.01	19.42	51.00
0.38	-0.23	0.90	328.67	63.78	45.23
0.38	-0.24	0.89	328.48	63.20	45.04
0.32	-0.36	0.88	311.71	61.20	45.07
-0.15	0.81	0.57	100.23	34.75	16.50
-0.98	-0.21	0.02	192.12	1.37	47.64
0.04	0.30	0.95	83.37	72.23	23.32
-0.98	0.14	0.16	172.07	9.02	65.74
-0.99	0.13	0.05	172.28	2.97	11.00
-0.14	-0.73	0.67	259.42	41.72	23.58
0.13	0.99	0.11	82.28	6.23	71.02
-0.18	0.95	0.26	100.54	15.34	62.07
0.74	-0.60	0.32	321.02	18.70	39.22
-0.84	-0.24	0.48	196.15	28.43	14.96
0.61	0.33	0.72	28.55	46.25	13.22
