# Column 1-3: misorientation axis in TSL Euler coordinates
# Column 4: alpha (in plane angle)
# Column 5: beta (out of plane angle)
# Column 6: misorientation angle
0.26	0.33	0.91	51.26	65.32	50.50
-0.39	0.69	0.60	119.57	37.11	75.15
-0.74	0.48	0.47	147.03	27.94	70.83
-0.89	0.16	0.43	169.66	25.35	75.91
-0.72	0.30	0.63	157.21	38.73	63.82
-0.56	-0.63	0.54	228.78	32.56	76.02
-0.43	-0.81	0.39	242.02	22.75	60.34
0.03	-0.80	0.60	271.81	36.79	47.62
-0.72	-0.69	0.01	223.84	0.40	83.28
-0.45	-0.89	0.07	243.43	3.94	57.96
0.79	0.51	0.33	32.82	19.26	31.15
-0.36	-0.91	0.19	248.26	11.09	44.66
-0.96	0.14	0.24	171.68	13.92	25.57
0.70	0.68	0.22	44.04	12.61	76.25
0.98	-0.03	0.18	358.35	10.51	88.00
-0.94	-0.26	0.21	195.29	12.31	71.24
-0.41	-0.74	0.53	241.09	31.83	101.46
-0.13	-0.59	0.79	257.15	52.65	51.77
-1.00	-0.09	0.03	185.25	1.98	11.22
0.83	-0.55	0.09	326.35	5.24	42.31
0.95	0.02	0.30	1.04	17.35	59.04
-0.74	-0.64	0.21	220.63	12.12	60.37
-0.65	-0.25	0.72	200.75	45.88	65.87
0.97	-0.21	0.11	347.65	6.29	47.95
0.11	0.86	0.50	82.79	29.80	52.80
0.43	0.66	0.62	56.57	38.03	49.49
0.95	-0.04	0.30	357.74	17.67	42.90
0.89	0.07	0.45	4.65	26.75	41.38
-0.88	0.24	0.41	164.45	24.09	45.31
-0.98	0.16	0.10	170.80	5.51	82.13
-0.67	-0.50	0.54	216.71	32.78	52.47
0.46	-0.84	0.27	298.83	15.91	60.03
0.70	0.23	0.68	18.15	42.57	55.88
-0.96	-0.26	0.11	195.11	6.12	59.72
-0.57	0.54	0.62	136.86	38.00	56.36
0.10	-0.71	0.70	277.91	44.18	43.15
0.34	0.10	0.94	17.26	69.29	16.37
0.02	0.27	0.96	86.54	74.25	54.23
-0.89	0.41	0.21	155.03	12.10	74.48
-0.44	0.78	0.45	119.59	26.55	91.79
0.82	-0.58	0.01	324.83	0.48	21.74
-0.12	0.69	0.72	99.56	45.97	60.57
-0.86	-0.47	0.19	208.71	10.69	45.12
-0.52	0.75	0.41	124.89	24.15	31.14
0.99	0.10	0.08	5.87	4.44	57.39
-0.33	0.78	0.53	112.64	32.28	40.77
0.55	0.81	0.18	55.68	10.42	34.25
-0.27	0.49	0.83	118.71	56.14	70.33
0.77	0.57	0.28	36.34	16.52	66.85
-0.24	0.24	0.94	134.96	70.46	58.31
0.30	0.95	0.04	72.33	2.10	17.74
-0.36	-0.87	0.32	247.49	18.83	76.55
0.29	-0.63	0.73	294.69	46.48	36.55
0.41	0.70	0.59	59.40	35.90	105.98
0.35	-0.17	0.92	333.70	67.28	60.98
1.00	0.09	0.01	5.25	0.85	63.76
-0.59	0.72	0.38	129.29	22.25	57.40
0.09	-0.43	0.90	281.82	64.08	76.11
-0.02	-0.76	0.64	268.19	40.10	76.91
-0.02	-0.29	0.96	265.13	72.93	46.03
-0.72	-0.30	0.62	202.75	38.46	85.52
-0.63	-0.52	0.57	219.66	34.91	66.50
0.75	0.59	0.29	38.18	17.15	78.64
0.14	-0.16	0.98	311.95	77.81	9.39
-0.99	-0.06	0.10	183.23	5.67	79.13
0.32	0.39	0.86	50.52	59.33	24.13
-0.37	-0.82	0.43	245.67	25.40	37.90
0.96	-0.03	0.28	358.16	16.01	53.60
-0.48	-0.70	0.53	235.63	32.21	64.04
0.05	-0.95	0.31	273.13	17.78	59.19
0.17	0.72	0.67	77.03	42.15	34.74
0.42	0.73	0.53	60.07	32.08	38.63
-0.41	0.77	0.49	118.01	29.33	56.87
-0.39	-0.56	0.73	235.09	46.72	40.94
0.94	0.32	0.11	18.53	6.30	76.09
-0.67	-0.45	0.59	213.77	36.17	28.14
0.38	-0.50	0.78	307.10	51.21	72.12
0.01	-0.92	0.39	270.53	23.04	100.54
-0.45	-0.13	0.89	195.65	62.28	60.57
0.51	0.84	0.19	58.60	10.85	18.20
-0.44	0.03	0.90	176.40	63.87	55.74
-0.75	0.39	0.53	152.25	32.29	83.81
-0.71	0.36	0.61	153.32	37.37	67.28
-0.04	0.98	0.21	92.53	12.21	46.46
0.04	-0.01	1.00	351.46	87.51	17.67
0.38	0.86	0.34	66.34	19.79	40.60
0.45	-0.85	0.27	298.15	15.62	43.91
0.71	-0.63	0.31	318.12	18.11	37.52
0.80	-0.29	0.53	340.18	31.85	73.06
-0.51	-0.57	0.65	227.94	40.41	34.72
-0.54	-0.18	0.82	198.44	55.56	13.11
0.99	-0.10	0.05	354.13	2.62	75.18
0.61	-0.78	0.12	307.80	7.18	58.89
-0.95	0.10	0.30	173.92	17.47	28.41
0.13	-0.75	0.64	279.70	40.13	53.30
0.41	0.34	0.85	39.80	57.80	76.71
-0.17	0.04	0.99	165.73	80.14	30.29
0.38	0.39	0.84	45.85	57.25	76.02
0.55	0.80	0.23	55.20	13.50	32.06
-0.76	-0.13	0.64	189.53	39.72	48.03
-0.75	-0.59	0.30	218.05	17.55	53.07
-0.66	0.75	0.06	131.44	3.47	24.50
-0.22	0.71	0.66	107.31	41.60	49.14
0.98	-0.10	0.19	354.42	11.16	21.42
-0.52	0.48	0.71	137.31	45.12	69.21
-0.36	-0.90	0.25	248.46	14.25	38.75
0.03	-0.26	0.97	276.83	74.98	66.56
-0.38	0.23	0.90	148.31	63.71	36.12
-0.15	0.27	0.95	119.38	71.66	49.38
0.94	-0.03	0.35	358.30	20.60	65.77
0.94	0.18	0.28	11.00	15.96	75.43
-0.95	-0.14	0.27	188.17	15.90	57.74
0.77	0.64	0.07	39.74	3.86	52.26
0.14	0.82	0.55	80.52	33.40	65.84
0.14	0.89	0.44	81.02	26.29	108.41
0.56	0.72	0.41	52.03	24.08	84.41
0.36	-0.55	0.75	303.05	48.59	57.43
0.41	-0.40	0.82	315.52	55.35	21.40
-0.42	0.65	0.63	123.18	39.10	24.10
-0.03	0.29	0.96	95.32	73.30	88.74
-0.03	0.29	0.96	95.32	73.30	88.74
-0.57	-0.18	0.80	197.08	53.12	91.77
-0.57	-0.18	0.80	197.08	53.12	91.77
-0.32	-0.62	0.72	242.29	45.80	103.91
-0.46	-0.17	0.87	200.56	60.58	51.85
-0.96	-0.08	0.27	184.67	15.70	41.48
-0.56	-0.11	0.82	191.51	55.19	44.52
-0.98	0.05	0.20	177.32	11.34	45.13
0.65	0.67	0.36	45.50	21.12	54.95
-0.26	0.13	0.96	153.26	72.86	52.90
