# Column 1-3: misorientation axis in TSL Euler coordinates
# Column 4: alpha (in plane angle)
# Column 5: beta (out of plane angle)
# Column 6: misorientation angle
-0.76	-0.27	0.59	199.34	36.49	18.09
-0.17	-0.73	0.67	256.52	41.78	61.60
-0.25	0.96	0.10	104.61	6.02	53.85
0.98	0.18	0.02	10.42	1.35	65.73
0.77	0.59	0.25	37.69	14.65	46.02
0.72	0.56	0.40	37.80	23.43	27.39
-0.94	0.24	0.25	165.45	14.40	26.94
0.98	0.05	0.21	2.92	11.87	55.92
-0.68	0.13	0.73	169.37	46.53	69.57
0.35	-0.73	0.58	295.59	35.63	27.93
-0.80	-0.06	0.60	183.95	36.83	64.15
0.00	-0.15	0.99	271.75	81.09	62.86
-0.04	0.27	0.96	98.40	74.20	66.06
-0.80	0.24	0.55	163.20	33.08	10.72
-0.79	0.34	0.50	156.65	30.19	69.82
0.33	0.89	0.32	69.78	18.62	6.63
0.88	-0.48	0.05	331.19	2.68	42.49
0.94	-0.32	0.07	341.16	4.19	54.37
-0.75	-0.66	0.07	221.16	4.06	28.16
-0.54	-0.82	0.19	236.77	10.72	42.30
-0.84	0.41	0.35	153.81	20.57	52.86
-0.36	0.59	0.72	121.47	45.97	15.90
0.89	0.29	0.36	17.85	21.33	40.60
0.90	0.43	0.08	25.26	4.83	52.57
0.13	-0.46	0.88	285.78	61.56	23.77
0.87	-0.50	0.02	330.08	0.94	39.32
0.18	-0.34	0.93	297.91	67.70	45.50
-0.41	-0.49	0.77	229.64	50.35	59.23
0.62	0.67	0.41	47.30	23.96	70.60
-0.20	-0.15	0.97	215.61	75.54	66.01
-0.29	-0.91	0.30	252.18	17.32	32.28
0.50	0.41	0.76	39.04	49.59	63.50
0.08	0.59	0.80	82.28	53.61	75.56
0.50	0.24	0.83	25.21	56.11	70.08
-0.77	-0.63	0.09	219.12	5.05	40.47
0.01	-0.44	0.90	271.28	63.85	59.51
-0.90	0.08	0.43	174.97	25.72	43.51
-0.94	0.17	0.28	169.66	16.55	33.96
0.91	0.36	0.21	21.39	11.90	41.25
-0.04	1.00	0.02	92.42	0.87	76.21
0.34	0.84	0.42	68.12	24.89	53.83
-0.77	0.07	0.64	175.09	39.56	65.57
-0.91	0.20	0.37	167.84	21.83	82.09
-0.92	0.21	0.33	167.07	19.39	93.49
0.53	-0.56	0.63	313.52	39.35	59.87
0.34	0.93	0.16	69.66	9.07	39.95
0.25	0.14	0.96	28.92	73.68	82.95
-0.58	0.66	0.48	131.56	28.68	56.25
0.56	-0.64	0.52	311.06	31.51	83.97
0.68	-0.51	0.54	323.21	32.50	67.72
-0.98	0.17	0.08	170.44	4.65	54.45
-0.56	-0.64	0.53	228.51	31.71	62.32
-0.11	-0.73	0.68	261.73	42.60	94.55
0.13	-0.36	0.93	289.30	67.76	44.68
-0.53	0.68	0.51	127.89	30.69	33.79
0.70	-0.19	0.69	344.54	43.53	28.54
0.43	0.43	0.79	44.62	52.41	60.43
-0.94	-0.33	0.06	199.20	3.23	53.18
0.31	0.60	0.74	62.75	47.79	45.11
0.99	-0.12	0.02	352.82	1.19	85.15
-0.93	-0.01	0.38	180.89	22.18	44.64
-0.62	0.67	0.41	132.96	24.35	63.45
0.39	-0.76	0.52	297.50	31.47	42.82
0.28	0.23	0.93	39.26	68.59	50.75
-0.73	0.68	0.02	136.92	1.18	98.49
-0.63	0.43	0.65	145.40	40.37	22.30
-0.39	-0.62	0.68	237.80	42.82	65.18
0.24	0.69	0.69	70.89	43.34	7.96
0.54	-0.84	0.11	302.81	6.22	59.38
0.31	-0.16	0.94	332.19	69.48	81.02
0.11	0.67	0.74	80.77	47.53	56.20
-0.97	-0.23	0.12	193.31	6.91	66.21
-0.52	-0.75	0.40	235.40	23.65	81.86
-0.70	0.65	0.30	137.00	17.62	50.40
-0.49	-0.86	0.12	240.32	7.16	54.36
0.82	0.39	0.42	25.42	24.92	74.81
0.91	0.02	0.40	1.47	23.77	32.50
-0.66	-0.62	0.43	223.48	25.41	39.44
-0.36	-0.13	0.92	199.52	67.45	29.59
0.04	-0.85	0.52	272.61	31.20	32.42
0.59	0.80	0.10	53.49	5.62	65.61
0.14	-0.84	0.53	279.75	31.91	50.45
-0.65	-0.47	0.60	216.28	36.62	91.29
-0.24	-0.87	0.44	254.58	26.07	57.94
0.75	-0.56	0.37	323.28	21.57	63.17
-0.09	-0.27	0.96	251.32	73.32	29.38
-0.75	0.44	0.49	149.77	29.36	21.10
-0.95	-0.31	0.09	198.01	4.98	15.98
0.86	-0.48	0.18	331.07	10.30	70.09
-0.02	-0.90	0.43	268.47	25.45	60.75
-0.44	0.70	0.56	122.12	34.10	55.52
0.05	-0.67	0.74	274.59	47.40	42.74
0.40	-0.91	0.09	293.38	5.27	58.68
-0.44	0.90	0.05	116.06	3.09	64.54
-0.14	-0.40	0.91	250.90	64.98	51.17
0.17	0.88	0.45	78.83	26.87	75.39
0.15	0.88	0.45	80.16	26.97	68.91
-0.75	-0.59	0.30	218.53	17.55	26.69
-0.96	0.14	0.25	171.71	14.72	57.35
-0.10	-0.95	0.29	263.84	17.07	34.53
0.68	-0.61	0.41	317.73	24.18	70.20
-0.75	-0.39	0.54	207.58	32.38	34.51
-0.42	0.42	0.80	134.60	53.42	17.68
-0.30	0.93	0.20	107.67	11.49	23.60
-0.98	0.04	0.17	177.70	9.82	14.95
0.92	-0.35	0.17	339.44	10.07	7.91
-0.06	0.69	0.72	94.99	45.83	23.07
-0.66	0.63	0.41	136.28	24.23	68.85
0.77	0.12	0.62	9.10	38.51	20.62
0.91	-0.40	0.13	336.48	7.26	22.75
0.81	0.20	0.56	13.61	33.75	61.76
0.68	-0.13	0.72	349.45	46.16	23.83
-0.50	0.44	0.75	138.74	48.47	72.34
-0.02	0.90	0.42	91.52	25.14	78.19
-0.73	0.48	0.49	146.47	29.07	66.19
-0.26	0.59	0.77	114.26	49.95	37.23
0.52	-0.39	0.76	323.27	49.15	71.85
0.87	-0.09	0.49	353.88	29.49	33.94
-0.40	0.18	0.90	155.94	64.27	40.37
0.08	-0.91	0.41	274.97	24.43	37.30
-0.42	0.78	0.47	118.55	27.73	59.34
0.17	0.64	0.75	75.00	48.63	108.99
-0.17	-0.91	0.38	259.33	22.57	58.09
-0.51	0.67	0.54	127.11	32.93	57.79
0.67	0.64	0.39	43.64	22.89	64.45
0.46	0.38	0.80	39.44	53.09	49.00
0.66	0.39	0.64	30.44	40.03	14.87
-0.49	0.76	0.42	122.52	25.09	69.29
0.94	0.25	0.23	14.72	13.28	48.44
-0.28	0.28	0.92	135.11	66.61	48.13
0.86	0.46	0.19	28.21	11.03	49.45
-0.09	-0.61	0.79	261.90	51.81	13.35
0.79	0.57	0.24	36.03	13.79	35.32
-0.94	-0.22	0.27	193.21	15.93	47.06
0.68	-0.57	0.46	319.75	27.15	60.88
-0.70	-0.32	0.64	204.62	40.13	62.05
-0.31	-0.86	0.40	250.01	23.30	30.97
-0.99	-0.05	0.17	182.77	9.54	19.99
-0.79	0.38	0.49	154.18	29.09	15.43
0.97	0.22	0.13	12.89	7.34	59.57
0.35	-0.20	0.91	330.12	66.06	63.57
0.07	-0.60	0.80	276.61	53.05	105.76
-0.49	0.60	0.64	129.30	39.52	92.43
0.03	-0.14	0.99	283.95	81.77	69.10
-0.70	0.29	0.65	157.59	40.43	71.24
-0.46	0.79	0.41	120.61	24.08	98.73
0.37	-0.92	0.13	291.66	7.58	16.07
-0.84	0.35	0.42	157.39	24.82	90.46
-0.37	-0.88	0.30	246.96	17.63	15.36
0.44	-0.72	0.54	301.24	32.63	68.52
-0.06	-0.75	0.66	265.32	41.07	49.11
0.46	-0.27	0.84	329.44	57.39	38.53
0.74	0.40	0.54	28.58	32.60	56.01
-0.48	0.60	0.63	128.76	39.38	62.76
0.91	0.10	0.40	6.38	23.84	66.38
-0.98	-0.04	0.19	182.54	10.79	49.67
0.38	0.60	0.71	57.59	45.18	44.49
0.02	-0.20	0.98	274.67	78.50	16.08
0.69	-0.59	0.42	319.73	24.83	74.36
0.10	-0.92	0.37	276.10	21.54	22.95
0.62	-0.66	0.43	312.99	25.25	85.77
0.04	0.43	0.90	84.40	64.25	54.90
0.75	0.51	0.42	34.03	24.76	71.65
0.41	-0.17	0.90	337.09	63.84	69.19
0.98	-0.04	0.18	357.70	10.54	72.22
0.20	-0.57	0.79	289.33	52.55	62.73
-0.60	-0.48	0.64	218.98	39.59	41.07
0.24	-0.86	0.45	285.58	27.01	93.95
0.56	-0.82	0.11	304.62	6.47	65.42
0.35	0.58	0.74	59.33	47.41	40.56
0.96	0.22	0.17	13.11	10.00	33.80
-0.22	-0.52	0.82	246.88	55.32	66.80
-0.49	-0.71	0.51	235.14	30.37	57.08
0.96	-0.03	0.27	357.96	15.68	38.84
-0.12	0.81	0.57	98.23	34.97	46.66
0.32	0.18	0.93	29.58	68.52	48.57
-0.66	0.20	0.72	163.37	46.09	58.70
1.00	-0.05	0.02	356.95	0.96	54.46
0.56	0.42	0.72	37.03	45.73	51.06
-0.69	0.71	0.13	134.06	7.19	70.88
0.57	0.42	0.71	36.38	45.07	51.57
0.56	0.42	0.71	36.70	45.36	51.85
-0.24	0.64	0.73	110.61	46.91	57.91
0.36	0.80	0.48	65.60	28.42	51.97
-0.99	0.14	0.01	172.00	0.34	47.33
-0.32	0.67	0.67	115.40	42.33	100.96
0.17	0.82	0.55	78.05	33.16	47.77
0.71	0.16	0.69	13.10	43.54	54.11
0.48	-0.50	0.72	314.06	45.81	62.87
-0.70	0.70	0.16	135.15	8.96	44.71
-0.63	0.58	0.52	137.34	31.18	55.59
0.38	-0.88	0.30	293.37	17.59	55.89
1.00	-0.04	0.06	357.70	3.47	23.43
0.44	0.27	0.86	31.15	58.87	20.28
0.24	-0.48	0.84	296.13	57.64	56.62
-0.98	0.07	0.21	176.02	11.97	39.53
-0.90	0.36	0.27	158.31	15.43	82.61
-0.85	0.45	0.27	152.31	15.41	84.61
0.65	-0.26	0.71	338.10	45.58	55.36
-0.26	0.48	0.84	119.08	57.04	46.80
0.61	-0.66	0.45	312.71	26.80	59.78
-0.75	0.35	0.56	154.63	34.22	73.41
-0.02	0.44	0.90	92.77	63.77	61.84
0.20	0.80	0.57	75.98	34.63	88.19
-0.42	-0.86	0.29	243.68	17.04	54.64
0.86	-0.43	0.29	333.56	17.10	52.50
-0.91	-0.30	0.30	198.16	17.47	42.82
0.98	0.20	0.02	11.43	0.98	34.76
-0.98	-0.12	0.16	187.02	9.11	52.10
0.96	-0.26	0.03	344.80	1.58	56.29
0.96	-0.26	0.03	344.80	1.58	56.29
0.92	-0.33	0.23	340.09	13.22	81.32
0.64	-0.29	0.71	335.94	45.35	83.09
0.94	-0.20	0.29	347.65	16.77	57.04
0.04	-0.60	0.80	274.24	53.16	99.82
0.32	-0.57	0.76	299.50	49.07	52.38
-0.06	0.36	0.93	98.76	68.68	79.81
0.72	0.40	0.57	28.83	34.80	88.68
0.16	-0.92	0.35	279.87	20.36	40.10
-0.23	-0.94	0.24	256.14	14.10	58.66
